userId,movieId,rating,timestamp
50,188301,3.0,2018-08-03 13:17:57
51,36,3.0,2009-01-02 20:48:42
51,111,5.0,2009-01-02 20:48:34
51,230,2.5,2009-01-02 20:40:14
51,317,3.5,2009-01-02 21:44:00
51,377,3.0,2009-01-02 21:26:36
51,442,1.5,2009-01-02 21:43:36
51,497,5.0,2009-01-02 20:56:21
51,551,5.0,2009-01-02 21:43:19
51,610,4.0,2009-01-02 21:43:07
51,719,4.5,2009-01-02 21:42:21
51,858,3.5,2009-01-02 21:25:01
51,953,5.0,2009-01-02 20:55:55
51,1024,4.0,2009-01-02 21:24:09
51,1093,5.0,2009-01-02 20:40:32
51,1214,5.0,2009-01-02 20:47:38
51,1244,4.0,2009-01-02 21:41:09
51,1276,5.0,2009-01-02 20:54:33
51,1304,5.0,2009-01-02 20:54:16
51,1407,0.5,2009-01-02 20:53:58
51,1580,5.0,2009-01-02 20:47:34
51,1645,5.0,2009-01-02 21:40:02
51,1690,3.0,2009-01-02 21:39:57
51,1792,0.5,2009-01-02 21:07:17
51,1918,3.0,2009-01-02 21:39:12
51,1997,5.0,2009-01-02 21:39:00
51,2033,4.5,2009-01-02 21:22:18
51,2123,3.0,2009-01-02 21:21:38
51,2148,4.0,2009-01-02 21:21:33
51,2169,4.0,2009-01-02 21:21:16
51,2265,2.5,2009-01-02 21:38:16
51,2302,5.0,2009-01-02 20:52:38
51,2371,3.5,2009-01-02 21:05:55
51,2380,1.5,2009-01-02 21:05:32
51,2408,3.0,2009-01-02 21:20:20
51,2490,3.0,2009-01-02 20:52:27
51,2587,3.0,2009-01-02 21:36:39
51,2617,0.5,2009-01-02 21:36:29
51,2664,4.0,2009-01-02 21:04:39
51,2746,3.0,2009-01-02 20:39:24
51,2797,5.0,2009-01-02 20:51:56
51,2871,4.5,2009-01-02 21:35:50
51,2951,4.0,2009-01-02 21:04:06
51,3107,5.0,2009-01-02 20:40:44
51,3219,4.0,2009-01-02 21:03:25
51,3361,5.0,2009-01-02 20:40:56
51,3430,4.0,2009-01-02 21:17:27
51,3614,3.5,2009-01-02 21:17:20
51,3683,5.0,2009-01-02 21:02:24
51,3814,5.0,2009-01-02 21:17:11
51,3949,5.0,2009-01-02 21:33:51
51,4002,5.0,2009-01-02 21:01:40
51,4054,2.0,2009-01-02 21:01:27
51,4255,4.0,2009-01-02 21:16:07
51,4293,3.0,2009-01-02 21:33:23
51,4437,5.0,2009-01-02 21:33:16
51,4518,3.5,2009-01-02 21:33:03
51,4876,3.0,2009-01-02 21:14:58
51,5040,3.0,2009-01-02 21:14:41
51,5377,5.0,2009-01-02 21:32:04
51,5568,4.0,2009-01-02 21:31:47
51,5956,5.0,2009-01-02 20:59:30
51,6708,5.0,2009-01-02 20:59:06
51,6873,5.0,2009-01-02 21:13:28
51,7007,3.5,2009-01-02 21:13:07
51,7254,4.5,2009-01-02 20:58:49
51,8464,5.0,2009-01-02 20:58:41
51,26680,3.5,2009-01-02 21:28:57
51,39183,5.0,2009-01-02 20:58:06
51,48774,5.0,2009-01-02 20:57:51
51,53953,3.5,2009-01-02 21:27:36
51,58559,4.0,2009-01-02 21:45:58
51,60487,5.0,2009-01-04 03:41:18
52,356,5.0,2016-07-09 08:05:18
52,1198,3.5,2016-07-09 07:58:17
52,2324,4.0,2016-07-09 08:09:58
52,4901,5.0,2016-07-09 08:07:16
52,6874,4.5,2016-07-09 08:02:00
52,8464,4.0,2016-07-09 08:04:43
52,31685,3.0,2016-07-09 08:12:31
52,35836,4.5,2016-07-09 08:04:14
52,40583,5.0,2016-07-09 08:13:41
52,47099,4.0,2016-07-09 08:12:41
52,48516,4.0,2016-07-09 08:05:14
52,49651,4.5,2016-07-09 08:15:56
52,51662,5.0,2016-07-09 08:02:25
52,54286,5.0,2016-07-09 08:01:23
52,54999,5.0,2016-07-09 08:15:23
52,56801,3.0,2016-07-09 08:15:42
52,58998,5.0,2016-07-09 08:05:57
52,60684,4.0,2016-07-09 08:06:39
52,64620,4.0,2016-07-09 08:14:11
52,69481,4.0,2016-07-09 08:12:35
52,74458,4.5,2016-07-09 08:07:22
52,86892,5.0,2016-07-09 08:00:26
52,96079,3.0,2016-07-09 08:01:50
52,112175,4.5,2016-07-09 08:03:37
52,122900,5.0,2016-07-09 08:02:03
52,152081,5.0,2016-07-09 07:59:30
53,481,5.0,2009-03-22 18:55:05
53,1049,5.0,2009-03-22 18:55:12
53,1441,5.0,2009-03-22 18:54:16
53,4019,5.0,2009-03-22 18:54:47
54,47,3.0,1996-08-13 07:24:44
54,194,3.0,1996-04-23 08:24:25
54,329,3.0,1996-04-23 08:16:29
54,420,2.0,1996-08-13 07:29:50
54,500,3.0,1996-08-13 07:30:52
54,592,3.0,1996-04-23 08:11:46
55,673,0.5,2011-08-07 20:08:21
55,2005,2.0,2011-08-07 20:08:29
55,2427,0.5,2011-08-07 20:09:01
55,2890,4.0,2011-08-07 20:07:05
55,33166,4.5,2011-08-07 20:15:56
56,11,4.0,1996-06-26 14:29:26
56,110,4.0,1996-06-26 14:26:28
56,173,3.0,1996-06-26 14:28:50
56,231,5.0,1996-06-26 14:25:15
56,315,4.0,1996-06-26 14:28:50
56,333,3.0,1996-06-26 14:30:27
56,367,3.0,1996-06-26 14:28:15
56,434,3.0,1996-06-26 14:25:40
56,589,4.0,1996-06-26 14:28:50
57,1,5.0,2000-08-09 04:40:31
57,32,4.0,2000-08-09 05:24:45
57,69,4.0,2000-08-09 04:58:25
57,107,3.0,2000-08-09 05:09:46
57,151,3.0,2000-08-09 05:39:14
57,171,4.0,2000-08-09 04:55:04
57,227,1.0,2000-09-24 00:17:21
57,272,3.0,2000-10-21 23:54:27
57,329,4.0,2000-09-24 00:04:09
57,364,4.0,2000-08-09 04:42:20
57,382,2.0,2000-10-22 00:38:40
57,434,2.0,2000-08-09 05:20:55
57,473,2.0,2000-08-09 05:40:22
57,497,3.0,2000-08-09 04:56:30
57,520,3.0,2000-10-22 00:50:22
57,551,4.0,2000-09-23 23:56:40
57,589,4.0,2000-08-09 05:25:03
57,595,5.0,2000-08-09 04:41:20
57,648,4.0,2000-08-09 04:33:09
57,707,2.0,2000-10-22 00:42:06
57,745,4.0,2000-08-09 04:40:04
57,778,4.0,2000-10-22 00:14:15
57,810,1.0,2000-08-09 05:10:39
57,861,4.0,2000-09-24 00:13:52
57,899,5.0,2000-08-09 04:49:23
57,912,5.0,2000-08-09 04:49:01
57,923,5.0,2000-08-09 04:35:58
57,951,4.0,2000-09-23 23:52:48
57,999,2.0,2000-10-22 00:32:13
57,1036,4.0,2000-09-24 00:10:15
57,1079,3.0,2000-08-09 04:45:33
57,1101,4.0,2000-09-24 00:14:42
57,1179,2.0,2000-10-22 00:00:24
57,1197,5.0,2000-08-09 04:46:13
57,1206,4.0,2000-08-09 05:24:45
57,1221,5.0,2000-08-09 04:35:45
57,1240,4.0,2000-08-09 04:52:13
57,1250,5.0,2000-08-09 05:37:10
57,1265,5.0,2000-08-09 04:45:52
57,1274,3.0,2000-08-09 05:17:08
57,1282,4.0,2000-08-09 04:40:31
57,1288,5.0,2000-08-09 04:45:02
57,1356,4.0,2000-08-09 05:26:25
57,1374,5.0,2000-08-09 05:15:30
57,1379,2.0,2000-08-09 05:08:36
57,1416,3.0,2000-10-22 00:44:38
57,1479,3.0,2000-09-24 00:20:10
57,1517,4.0,2000-09-23 23:59:22
57,1562,2.0,2000-09-24 00:07:18
57,1590,2.0,2000-08-09 05:29:34
57,1614,2.0,2000-10-22 00:36:18
57,1643,4.0,2000-10-22 00:01:13
57,1674,3.0,2000-08-09 04:52:13
57,1690,2.0,2000-08-09 05:27:29
57,1726,2.0,2000-10-22 00:51:11
57,1831,2.0,2000-08-09 05:29:12
57,1907,4.0,2000-10-22 00:11:05
57,1954,4.0,2000-09-24 00:10:44
57,2005,3.0,2000-08-09 05:18:33
57,2023,3.0,2000-09-24 00:17:21
57,2081,5.0,2000-08-09 04:41:47
57,2100,3.0,2000-09-23 23:59:22
57,2124,3.0,2000-10-22 00:24:39
57,2193,3.0,2000-09-24 00:04:57
57,2273,3.0,2000-09-24 00:14:42
57,2300,4.0,2000-09-23 23:53:21
57,2324,5.0,2000-08-09 04:56:09
57,2376,3.0,2000-09-24 00:19:13
57,2405,2.0,2000-09-24 00:18:49
57,2476,3.0,2000-08-09 05:39:51
57,2532,3.0,2000-09-24 00:15:52
57,2616,2.0,2000-09-24 00:18:27
57,2642,2.0,2000-08-09 05:29:34
57,2700,4.0,2000-08-09 04:42:20
57,2723,3.0,2000-08-09 05:19:33
57,2788,4.0,2000-08-09 04:45:52
57,2858,5.0,2000-08-09 04:43:58
57,2922,4.0,2000-08-09 05:22:54
57,2951,4.0,2000-08-09 05:22:54
57,2989,4.0,2000-09-24 00:15:09
57,3030,5.0,2000-08-09 04:43:07
57,3064,3.0,2000-09-24 00:21:20
57,3104,4.0,2000-08-09 05:15:55
57,3159,3.0,2000-10-22 00:37:18
57,3255,3.0,2000-08-09 04:58:49
57,3269,3.0,2000-08-09 05:19:57
57,3386,3.0,2000-10-22 00:15:59
57,3441,4.0,2000-08-09 05:40:08
57,3489,3.0,2000-08-09 05:20:32
57,3543,3.0,2000-08-09 04:44:38
57,3624,4.0,2000-09-24 00:12:23
57,3639,3.0,2000-09-24 00:12:23
57,3686,3.0,2000-10-22 00:30:30
57,3753,3.0,2000-08-09 05:38:41
57,3827,4.0,2000-08-09 05:34:06
57,5060,4.0,2000-08-09 04:39:07
58,21,4.0,1996-11-11 13:25:18
58,39,5.0,1996-11-11 13:25:45
58,62,3.0,1996-11-11 13:28:30
58,161,4.0,1996-11-11 13:23:00
58,186,3.0,1996-11-11 13:28:30
58,218,5.0,1996-11-11 13:33:51
58,231,5.0,1996-11-11 13:21:02
58,261,4.0,1996-11-11 13:29:20
58,280,5.0,1996-11-11 13:33:51
58,296,5.0,1996-11-11 13:19:40
58,327,4.0,1996-11-11 13:34:45
58,344,1.0,1996-11-11 13:20:34
58,356,4.0,1996-11-11 13:21:01
58,368,4.0,1996-11-11 13:28:57
58,419,3.0,1996-11-11 13:35:08
58,457,5.0,1996-11-11 13:20:33
58,497,5.0,1996-11-11 13:31:06
58,527,5.0,1996-11-11 13:25:18
58,551,5.0,1996-11-11 13:28:57
58,589,4.0,1996-11-11 13:23:37
58,596,4.0,1996-11-11 13:34:31
58,736,3.0,1996-11-11 13:28:14
59,105,4.0,2000-03-21 03:11:47
59,367,4.0,2000-03-21 03:51:32
59,589,4.0,2000-03-21 03:26:07
59,733,4.0,2000-03-21 03:30:15
59,904,5.0,2000-03-21 03:43:49
59,924,5.0,2000-03-21 03:44:27
59,1090,4.0,2000-03-21 03:40:28
59,1188,5.0,2000-03-21 03:47:12
59,1219,5.0,2000-03-21 03:43:23
59,1244,5.0,2000-03-21 03:46:46
59,1269,5.0,2000-03-21 03:45:00
59,1552,3.0,2000-03-21 03:31:36
59,1625,5.0,2000-03-21 03:49:15
59,1797,5.0,2000-03-21 03:54:14
59,2020,5.0,2000-03-21 03:47:44
59,2160,5.0,2000-03-21 03:45:38
59,2550,5.0,2000-03-21 03:44:27
59,2763,5.0,2000-03-21 03:28:03
59,3204,5.0,2000-03-21 03:45:38
59,3450,3.0,2000-03-21 03:16:27
59,3489,2.0,2000-03-21 03:16:50
60,48,3.0,2014-02-27 22:55:34
60,455,3.0,2014-02-27 22:58:25
60,858,5.0,2014-02-27 23:00:55
60,2150,4.0,2014-02-27 22:58:17
60,6016,4.0,2014-02-27 23:01:13
61,173,3.0,2006-04-20 11:15:33
61,555,4.5,2006-04-20 11:31:34
61,1101,1.5,2006-04-20 11:13:44
61,1258,4.0,2006-04-20 11:14:38
61,2174,3.5,2006-04-20 11:14:10
61,4878,4.0,2006-04-20 11:29:02
61,6874,4.0,2006-04-20 11:30:16
61,30707,4.5,2006-04-20 11:31:21
62,260,4.5,2018-03-19 19:48:13
62,356,5.0,2018-03-23 16:25:06
62,778,4.5,2018-03-19 19:48:04
62,1196,4.5,2018-03-19 19:45:11
62,1246,4.5,2018-03-23 16:26:48
62,1610,4.0,2018-03-19 20:04:43
62,1721,4.0,2018-03-23 16:25:38
62,2023,5.0,2018-05-06 19:58:45
62,2571,5.0,2018-03-19 19:56:47
62,2959,5.0,2018-03-19 19:42:53
62,3578,4.5,2018-03-19 20:00:18
62,3969,4.5,2018-03-24 22:50:42
62,4223,4.5,2018-04-30 22:03:09
62,4878,4.0,2018-03-19 19:48:00
62,4995,4.5,2018-03-23 16:26:10
62,5445,4.0,2018-03-19 20:02:25
62,5816,4.5,2018-03-19 20:11:02
62,6058,3.5,2018-05-05 21:17:23
62,6539,4.0,2018-03-19 19:43:18
62,6934,5.0,2018-03-19 20:08:10
62,7361,4.5,2018-03-19 19:48:02
62,8368,4.5,2018-03-19 19:56:01
62,8914,4.5,2018-03-19 19:51:48
62,27660,4.5,2018-05-05 21:06:42
62,31658,3.5,2018-05-09 12:30:33
62,33660,4.0,2018-03-19 20:02:26
62,37729,4.0,2018-06-29 22:15:21
62,41569,4.0,2018-03-19 20:11:38
62,45722,4.5,2018-03-19 20:11:45
62,47610,4.0,2018-03-19 20:00:35
62,48780,5.0,2018-03-19 19:45:51
62,50804,5.0,2018-03-27 22:39:13
62,52722,4.0,2018-03-19 20:13:50
62,54001,4.5,2018-03-19 20:01:40
62,56174,4.0,2018-03-19 20:05:56
62,58559,5.0,2018-03-19 19:47:26
62,60069,4.5,2018-03-19 20:10:57
62,60756,3.5,2018-06-13 23:59:36
62,64957,4.5,2018-03-19 20:04:35
62,68319,3.5,2018-04-30 21:56:43
62,69757,4.5,2018-03-19 20:12:25
62,72998,4.0,2018-03-19 19:48:47
62,77561,3.5,2018-03-19 20:12:37
62,79702,4.0,2018-04-06 15:42:35
62,82461,2.0,2018-04-15 10:02:31
62,86880,4.0,2018-04-15 10:02:25
62,88125,4.5,2018-03-19 20:00:49
62,89745,4.0,2018-03-19 19:48:34
62,91542,5.0,2018-03-19 20:02:28
62,96610,4.0,2018-03-19 19:53:12
62,97938,4.5,2018-03-19 20:00:58
62,102123,4.0,2018-04-15 10:42:15
62,103772,4.0,2018-04-15 10:41:38
62,106002,3.0,2018-04-15 10:41:06
62,106918,4.5,2018-03-24 22:46:27
62,109374,5.0,2018-03-19 20:01:02
62,111659,3.5,2018-03-19 20:11:37
62,112804,4.5,2018-03-24 22:58:45
62,114678,4.5,2018-03-24 22:47:09
62,115680,4.0,2018-03-24 22:58:22
62,117176,4.5,2018-03-19 19:59:51
62,122892,4.0,2018-03-19 20:08:56
62,122912,4.0,2018-05-11 08:56:15
62,122924,4.0,2018-04-30 21:56:53
62,135143,4.0,2018-03-19 20:02:34
62,136864,4.0,2018-05-05 21:20:09
62,143355,3.5,2018-03-19 20:07:27
62,161131,4.0,2018-03-19 20:10:26
62,166635,3.5,2018-03-19 20:11:34
62,171763,4.0,2018-04-06 21:06:03
62,175661,3.5,2018-04-06 21:03:31
62,182715,4.0,2018-03-24 22:13:46
62,187593,4.0,2018-05-25 18:47:51
63,34,3.0,2015-09-25 17:12:49
63,150,3.0,2015-09-25 17:11:12
63,260,5.0,2015-09-25 16:48:08
63,356,3.5,2015-09-25 16:48:01
63,480,2.5,2015-09-25 16:47:59
63,588,4.0,2015-09-25 16:57:32
63,648,4.0,2015-09-25 17:11:13
63,912,4.0,2015-09-25 17:13:50
63,1036,4.0,2015-09-25 16:49:52
63,1097,2.5,2015-09-25 17:11:41
63,1198,5.0,2015-09-25 16:49:15
63,1208,5.0,2015-09-25 16:50:21
63,1221,4.0,2015-09-25 17:12:55
63,1265,3.0,2015-09-25 17:13:16
63,1291,4.0,2015-09-25 16:49:39
63,1617,4.0,2015-09-25 17:13:02
63,1945,2.5,2015-09-25 17:09:20
63,2078,5.0,2015-09-25 16:58:22
63,2683,3.0,2015-09-25 17:13:58
63,2858,5.0,2015-09-25 16:49:57
63,3088,4.0,2015-09-25 16:51:24
63,3481,4.0,2015-09-25 17:03:16
63,3617,1.0,2015-09-26 17:58:47
63,3755,3.5,2015-09-25 17:03:33
63,3948,2.5,2015-09-25 17:03:15
63,4022,3.0,2015-09-25 17:02:46
63,4246,3.0,2015-09-26 17:57:39
63,4344,4.0,2015-09-25 17:05:52
63,4886,3.5,2015-09-25 17:02:34
63,4993,4.0,2015-09-25 16:49:46
63,5377,2.5,2015-09-26 17:58:14
63,5481,2.5,2015-09-25 17:04:24
63,5945,1.0,2015-09-25 17:06:28
63,6350,4.5,2015-09-27 10:09:08
63,6874,3.5,2015-09-25 16:53:07
63,7153,4.0,2015-09-25 16:49:40
63,7980,4.5,2015-09-25 16:56:22
63,8873,3.0,2015-09-25 16:53:14
63,30793,2.5,2015-09-27 15:38:43
63,33779,5.0,2015-09-25 17:10:56
63,45728,4.0,2015-09-25 16:58:52
63,49272,4.0,2015-09-27 15:37:51
63,53972,4.0,2015-09-25 16:59:18
63,58559,5.0,2015-09-25 16:49:30
63,67997,4.0,2015-09-27 10:09:36
63,73017,4.0,2015-09-25 16:55:23
63,78499,4.0,2015-09-25 17:09:30
63,85414,4.0,2015-09-25 16:56:00
63,89745,3.5,2015-09-25 16:52:26
63,91630,4.0,2015-09-25 16:58:11
63,96079,3.5,2015-09-25 16:55:15
63,102445,4.5,2015-09-25 16:54:52
63,110102,4.0,2015-09-25 16:55:50
63,115617,5.0,2015-09-25 16:52:13
64,6,4.5,2006-10-22 12:39:12
64,32,4.0,2006-10-22 12:39:23
64,47,4.5,2006-10-22 12:29:45
64,110,4.0,2006-10-22 12:30:30
64,153,2.5,2006-10-22 12:33:09
64,186,2.5,2006-10-22 23:29:10
64,236,3.5,2006-10-22 15:03:10
64,293,4.0,2006-10-22 12:52:24
64,318,5.0,2006-10-22 12:35:40
64,355,2.5,2006-10-23 16:22:44
64,367,3.5,2006-10-22 12:36:38
64,466,3.5,2006-10-22 15:03:45
64,527,5.0,2006-10-22 12:29:38
64,586,3.0,2006-10-22 12:47:53
64,593,5.0,2006-10-22 12:28:36
64,628,4.5,2006-10-23 01:15:50
64,762,3.0,2006-10-22 23:30:39
64,785,3.5,2006-10-22 23:29:30
64,919,4.0,2006-10-22 12:45:49
64,1036,3.0,2006-10-22 12:34:54
64,1073,4.0,2006-10-22 12:36:47
64,1092,4.5,2006-10-22 23:28:40
64,1120,3.5,2006-10-23 00:47:52
64,1196,3.5,2006-10-22 12:41:37
64,1208,5.0,2006-10-22 12:44:56
64,1217,5.0,2006-10-22 15:31:26
64,1240,3.5,2006-10-22 12:29:35
64,1266,3.5,2006-10-22 14:55:22
64,1288,4.5,2006-10-22 12:22:17
64,1343,4.0,2006-10-23 00:48:29
64,1391,3.5,2006-10-22 12:54:04
64,1466,4.0,2006-10-22 23:32:40
64,1527,3.5,2006-10-22 12:32:40
64,1625,3.0,2006-10-22 12:53:42
64,1673,4.5,2006-10-22 12:52:43
64,1729,4.0,2006-10-22 23:28:05
64,1784,3.0,2006-10-22 12:46:22
64,1911,3.0,2006-10-23 01:21:04
64,1961,4.0,2006-10-22 12:29:53
64,2005,4.0,2006-10-22 23:32:45
64,2028,4.0,2006-10-22 12:29:19
64,2082,3.0,2006-10-23 00:38:50
64,2124,4.0,2006-10-23 01:06:52
64,2193,3.5,2006-10-22 23:26:44
64,2278,5.0,2006-10-22 23:32:29
64,2321,3.5,2006-10-22 12:54:33
64,2394,3.5,2006-10-23 16:25:09
64,2427,5.0,2006-10-23 01:08:06
64,2541,3.5,2006-10-23 01:07:57
64,2599,3.5,2006-10-22 12:44:01
64,2692,5.0,2006-10-22 12:44:50
64,2710,3.5,2006-10-22 12:39:33
64,2761,5.0,2006-10-23 01:09:23
64,2826,3.5,2006-10-23 16:25:16
64,2916,3.0,2006-10-22 12:42:07
64,3005,3.0,2006-10-23 16:22:32
64,3072,5.0,2006-10-22 23:25:56
64,3108,4.0,2006-10-22 23:31:22
64,3175,3.5,2006-10-22 12:44:28
64,3257,3.5,2006-10-23 01:10:24
64,3362,5.0,2006-10-23 01:09:07
64,3421,4.5,2006-10-22 14:53:52
64,3510,3.0,2006-10-22 23:27:26
64,3608,5.0,2006-10-23 01:20:44
64,3755,3.5,2006-10-22 15:00:54
64,3863,3.5,2006-10-22 23:27:04
64,3994,4.0,2006-10-22 12:38:46
64,4022,3.5,2006-10-22 12:48:14
64,4105,3.0,2006-10-23 01:15:28
64,4226,4.5,2006-10-22 12:28:42
64,4270,3.0,2006-10-22 15:01:30
64,4343,2.5,2006-10-23 01:10:40
64,4489,4.5,2006-10-23 01:10:06
64,4734,2.0,2006-10-22 23:25:39
64,4878,4.0,2006-10-22 12:39:40
64,4975,3.0,2006-10-22 14:53:05
64,5015,4.0,2006-10-22 23:31:36
64,5225,4.0,2006-10-22 23:31:19
64,5308,3.0,2006-10-23 16:23:44
64,5481,3.5,2006-10-22 14:54:51
64,5669,3.5,2006-10-22 12:33:40
64,5810,4.0,2006-10-23 00:47:31
64,5952,4.5,2006-10-22 12:25:58
64,6155,0.5,2006-10-23 16:24:29
64,6281,4.0,2006-10-22 15:03:22
64,6333,3.5,2006-10-22 12:26:55
64,6502,4.5,2006-10-22 12:43:31
64,6863,3.5,2006-10-22 12:47:35
64,6957,4.0,2006-10-23 01:08:16
64,7147,4.0,2006-10-22 12:38:22
64,7254,3.0,2006-10-22 12:54:59
64,7411,1.5,2006-10-23 01:01:56
64,7743,4.5,2006-10-23 00:38:11
64,8360,3.5,2006-10-22 12:29:31
64,8622,4.0,2006-10-22 12:35:14
64,8784,4.5,2006-10-22 12:37:47
64,8874,5.0,2006-10-22 14:54:01
64,8961,3.5,2006-10-22 12:38:41
64,27266,4.5,2006-10-22 15:11:18
64,30707,3.5,2006-10-22 12:38:49
64,33166,2.5,2006-10-22 12:41:21
64,34437,3.5,2006-10-22 23:31:45
64,41566,4.0,2006-10-22 12:33:46
65,318,4.0,2017-05-14 13:04:09
65,2028,4.0,2017-05-14 13:28:06
65,4993,3.5,2017-05-14 13:04:22
65,36529,4.0,2017-05-14 13:08:57
65,55247,5.0,2017-05-14 13:08:30
65,88140,3.0,2017-05-14 13:04:34
65,109487,4.5,2017-05-14 22:50:44
66,5,4.0,2005-04-11 03:32:47
66,32,5.0,2004-08-29 02:44:31
66,172,3.5,2005-04-11 02:58:50
66,248,3.0,2005-04-11 03:41:32
66,282,4.0,2004-08-22 03:07:15
66,356,5.0,2004-08-29 02:50:54
66,457,3.0,2004-08-29 02:48:20
66,523,4.0,2005-04-11 03:41:06
66,555,3.5,2004-08-29 02:47:14
66,593,4.0,2004-08-29 02:44:25
66,663,3.5,2005-04-11 03:02:38
66,805,4.0,2005-04-11 02:59:15
66,922,5.0,2005-01-02 05:46:17
66,1027,3.5,2005-04-11 03:02:57
66,1079,4.5,2004-08-22 03:05:44
66,1094,4.0,2004-10-31 01:44:43
66,1196,4.0,2004-08-29 02:45:39
66,1203,4.5,2004-10-31 01:48:21
66,1215,4.5,2004-08-29 02:53:43
66,1240,4.0,2004-08-29 02:49:55
66,1252,4.5,2004-10-31 01:51:44
66,1265,3.5,2004-08-29 02:54:19
66,1285,4.0,2004-08-29 02:46:41
66,1356,3.5,2005-04-11 03:28:40
66,1394,4.5,2004-08-22 03:06:39
66,1517,4.0,2004-08-29 02:47:48
66,1616,3.0,2005-04-11 03:01:42
66,1704,5.0,2004-10-31 01:47:28
66,1862,1.0,2005-04-11 03:39:35
66,1952,5.0,2005-04-11 03:01:35
66,2001,3.5,2005-04-11 02:59:08
66,2028,4.5,2004-08-29 02:47:02
66,2248,4.5,2004-08-29 02:52:14
66,2291,3.5,2004-08-22 03:07:07
66,2401,4.0,2004-08-29 02:53:30
66,2502,5.0,2004-08-29 02:45:24
66,2628,3.0,2005-04-11 03:27:59
66,2710,4.0,2005-04-11 03:27:52
66,2797,4.0,2004-08-29 02:53:57
66,2951,4.5,2005-01-02 05:41:43
66,3029,3.5,2005-04-11 03:38:09
66,3052,4.0,2004-08-29 02:52:28
66,3100,4.5,2005-04-11 03:26:55
66,3201,5.0,2005-04-11 03:37:25
66,3271,4.5,2004-08-29 02:43:54
66,3499,4.0,2004-08-29 02:44:55
66,3697,3.5,2005-04-11 03:26:23
66,3911,4.0,2004-08-29 02:53:26
66,4085,3.0,2004-08-29 02:50:14
66,4226,5.0,2004-08-29 02:41:56
66,4499,4.0,2004-08-29 02:50:40
66,4591,3.5,2005-04-11 03:10:10
66,4787,4.0,2004-08-29 02:46:36
66,5283,4.0,2005-04-11 03:35:03
66,5445,3.5,2004-08-29 02:49:21
66,5574,4.0,2005-04-11 03:34:31
66,5747,5.0,2004-10-31 01:53:02
66,6025,3.5,2005-04-11 03:14:27
66,6313,3.0,2005-04-11 03:22:21
66,6617,4.5,2005-04-11 03:33:56
66,6773,4.0,2004-10-31 01:53:53
66,6936,4.5,2005-04-11 03:22:07
66,7015,4.0,2005-04-11 03:13:34
66,7048,4.0,2005-04-11 03:13:09
66,7147,5.0,2004-10-31 01:48:36
66,7361,4.5,2005-01-02 05:33:07
66,7624,3.0,2004-08-29 02:42:11
66,8360,4.5,2004-08-29 02:41:18
66,8798,4.5,2004-10-15 01:33:15
67,296,4.5,2017-07-28 20:29:13
67,1270,4.5,2017-07-28 20:30:36
67,2012,3.5,2017-07-28 20:38:14
67,2959,4.5,2017-07-28 20:25:44
67,5418,3.0,2017-07-28 20:33:35
67,6539,4.5,2017-07-28 20:31:48
67,60069,3.5,2017-07-28 20:32:39
68,1,2.5,2006-09-17 22:17:06
68,7,2.0,2008-12-28 21:02:04
68,18,2.0,2018-07-29 20:47:11
68,34,1.0,2006-09-17 22:22:15
68,50,3.0,2006-09-17 22:22:44
68,104,4.5,2006-09-17 22:42:38
68,150,3.0,2006-09-17 22:16:04
68,165,3.5,2006-09-17 22:19:08
68,185,3.0,2006-09-17 22:27:03
68,216,3.5,2009-12-24 02:58:04
68,253,2.5,2006-09-17 22:22:19
68,276,3.5,2010-03-20 22:05:00
68,303,3.5,2009-12-24 03:04:55
68,337,3.5,2006-09-17 22:44:37
68,355,3.0,2006-09-17 23:25:21
68,367,3.0,2006-09-17 22:19:52
68,379,3.0,2010-03-20 22:09:04
68,434,3.0,2006-09-17 22:24:57
68,454,3.5,2006-09-17 22:28:54
68,485,2.5,2006-09-17 22:57:13
68,527,4.0,2011-05-20 03:16:54
68,551,2.0,2006-09-17 22:42:17
68,585,3.5,2010-03-17 18:04:40
68,590,4.0,2006-09-17 22:18:01
68,596,2.0,2006-09-17 22:56:24
68,637,2.5,2009-12-24 03:10:52
68,709,3.5,2010-06-08 00:38:43
68,780,4.0,2006-09-17 22:16:42
68,802,3.0,2006-09-17 22:48:42
68,852,3.5,2006-09-17 22:54:57
68,912,4.5,2006-09-17 22:10:03
68,932,4.0,2009-12-17 21:44:12
68,1022,3.5,2006-09-17 23:27:32
68,1031,2.0,2010-06-08 00:38:19
68,1049,3.5,2010-03-20 21:59:51
68,1089,3.5,2006-09-17 22:39:15
68,1120,3.5,2010-03-20 21:42:58
68,1193,3.0,2009-04-18 22:16:17
68,1201,3.5,2008-12-28 20:58:20
68,1213,3.5,2009-04-18 22:16:51
68,1221,3.0,2006-09-17 22:10:15
68,1243,1.0,2012-03-24 22:36:59
68,1275,2.5,2006-09-17 22:56:35
68,1291,5.0,2006-09-17 22:22:12
68,1320,1.0,2009-09-12 04:01:28
68,1370,2.5,2006-09-17 22:40:12
68,1387,3.5,2006-09-17 22:26:48
68,1408,5.0,2006-09-17 22:45:26
68,1457,3.5,2011-05-11 21:51:42
68,1499,2.5,2010-03-20 21:52:48
68,1527,3.0,2006-09-17 22:20:51
68,1569,3.0,2006-09-17 22:55:22
68,1587,3.5,2010-03-20 21:45:44
68,1610,3.0,2006-09-17 22:28:58
68,1625,2.0,2006-09-17 22:38:39
